Customer ID,segment,retention_action
15229.0,1,OFFER_DISCOUNT
15231.0,1,OFFER_DISCOUNT
15244.0,1,OFFER_DISCOUNT
15246.0,1,OFFER_DISCOUNT
15247.0,2,OFFER_DISCOUNT
15250.0,1,OFFER_DISCOUNT
15254.0,1,OFFER_DISCOUNT
15256.0,1,OFFER_DISCOUNT
15259.0,1,OFFER_DISCOUNT
15264.0,2,OFFER_DISCOUNT
15265.0,1,OFFER_DISCOUNT
15268.0,2,OFFER_DISCOUNT
15273.0,1,OFFER_DISCOUNT
15278.0,1,OFFER_DISCOUNT
15280.0,2,OFFER_DISCOUNT
15282.0,1,OFFER_DISCOUNT
15284.0,2,OFFER_DISCOUNT
15293.0,1,OFFER_DISCOUNT
15295.0,1,OFFER_DISCOUNT
15302.0,1,OFFER_DISCOUNT
15303.0,1,OFFER_DISCOUNT
15305.0,1,OFFER_DISCOUNT
15306.0,2,OFFER_DISCOUNT
15309.0,1,OFFER_DISCOUNT
15310.0,2,OFFER_DISCOUNT
15317.0,1,OFFER_DISCOUNT
15322.0,2,OFFER_DISCOUNT
15323.0,1,OFFER_DISCOUNT
15324.0,1,OFFER_DISCOUNT
15326.0,1,OFFER_DISCOUNT
15331.0,2,OFFER_DISCOUNT
15338.0,1,OFFER_DISCOUNT
15340.0,1,OFFER_DISCOUNT
15352.0,1,OFFER_DISCOUNT
15354.0,1,OFFER_DISCOUNT
15357.0,1,OFFER_DISCOUNT
15359.0,1,OFFER_DISCOUNT
15361.0,1,OFFER_DISCOUNT
15371.0,1,OFFER_DISCOUNT
15374.0,1,OFFER_DISCOUNT
15375.0,1,OFFER_DISCOUNT
15378.0,2,OFFER_DISCOUNT
15383.0,1,OFFER_DISCOUNT
15387.0,2,OFFER_DISCOUNT
15391.0,1,OFFER_DISCOUNT
15393.0,1,OFFER_DISCOUNT
15396.0,1,OFFER_DISCOUNT
15403.0,2,OFFER_DISCOUNT
15405.0,1,OFFER_DISCOUNT
15409.0,1,OFFER_DISCOUNT
15410.0,1,OFFER_DISCOUNT
15416.0,2,OFFER_DISCOUNT
15423.0,1,OFFER_DISCOUNT
15424.0,2,OFFER_DISCOUNT
15430.0,2,OFFER_DISCOUNT
15431.0,2,OFFER_DISCOUNT
15432.0,1,OFFER_DISCOUNT
15437.0,1,OFFER_DISCOUNT
15443.0,0,OFFER_DISCOUNT
15445.0,1,OFFER_DISCOUNT
15447.0,1,OFFER_DISCOUNT
15448.0,1,OFFER_DISCOUNT
15454.0,1,OFFER_DISCOUNT
15455.0,1,OFFER_DISCOUNT
15461.0,2,OFFER_DISCOUNT
15470.0,1,OFFER_DISCOUNT
15474.0,1,OFFER_DISCOUNT
15477.0,1,OFFER_DISCOUNT
15478.0,1,OFFER_DISCOUNT
15479.0,1,OFFER_DISCOUNT
15480.0,2,OFFER_DISCOUNT
15484.0,1,OFFER_DISCOUNT
15486.0,1,OFFER_DISCOUNT
15487.0,1,OFFER_DISCOUNT
15488.0,2,OFFER_DISCOUNT
15494.0,2,OFFER_DISCOUNT
15496.0,1,OFFER_DISCOUNT
15499.0,1,OFFER_DISCOUNT
15503.0,1,OFFER_DISCOUNT
15504.0,1,OFFER_DISCOUNT
15524.0,1,OFFER_DISCOUNT
15530.0,1,OFFER_DISCOUNT
15534.0,1,OFFER_DISCOUNT
15538.0,1,OFFER_DISCOUNT
15542.0,2,OFFER_DISCOUNT
15543.0,2,OFFER_DISCOUNT
15546.0,1,OFFER_DISCOUNT
15548.0,1,OFFER_DISCOUNT
15552.0,1,OFFER_DISCOUNT
15558.0,1,OFFER_DISCOUNT
15559.0,1,OFFER_DISCOUNT
15563.0,2,OFFER_DISCOUNT
15564.0,2,OFFER_DISCOUNT
15573.0,1,OFFER_DISCOUNT
15575.0,1,OFFER_DISCOUNT
15577.0,1,OFFER_DISCOUNT
15586.0,1,OFFER_DISCOUNT
15588.0,1,OFFER_DISCOUNT
15591.0,1,OFFER_DISCOUNT
15595.0,2,OFFER_DISCOUNT
15597.0,1,OFFER_DISCOUNT
15603.0,1,OFFER_DISCOUNT
15607.0,1,OFFER_DISCOUNT
15613.0,1,OFFER_DISCOUNT
15627.0,2,OFFER_DISCOUNT
15630.0,1,OFFER_DISCOUNT
15631.0,1,OFFER_DISCOUNT
15633.0,2,OFFER_DISCOUNT
15642.0,1,OFFER_DISCOUNT
15650.0,1,OFFER_DISCOUNT
15662.0,1,OFFER_DISCOUNT
15666.0,2,OFFER_DISCOUNT
15670.0,1,OFFER_DISCOUNT
15672.0,1,OFFER_DISCOUNT
15682.0,1,OFFER_DISCOUNT
15683.0,2,OFFER_DISCOUNT
15684.0,1,OFFER_DISCOUNT
15689.0,1,OFFER_DISCOUNT
15693.0,1,OFFER_DISCOUNT
15695.0,1,OFFER_DISCOUNT
15697.0,1,OFFER_DISCOUNT
15698.0,1,OFFER_DISCOUNT
15702.0,2,OFFER_DISCOUNT
15704.0,2,OFFER_DISCOUNT
15709.0,1,OFFER_DISCOUNT
15711.0,1,OFFER_DISCOUNT
15715.0,1,OFFER_DISCOUNT
15718.0,1,OFFER_DISCOUNT
15720.0,1,OFFER_DISCOUNT
15731.0,1,OFFER_DISCOUNT
15741.0,2,OFFER_DISCOUNT
15742.0,1,OFFER_DISCOUNT
15751.0,2,OFFER_DISCOUNT
15754.0,2,OFFER_DISCOUNT
15760.0,1,OFFER_DISCOUNT
15765.0,1,OFFER_DISCOUNT
15767.0,1,OFFER_DISCOUNT
15768.0,3,OFFER_DISCOUNT
15770.0,1,OFFER_DISCOUNT
15771.0,1,OFFER_DISCOUNT
15775.0,1,OFFER_DISCOUNT
15779.0,2,OFFER_DISCOUNT
15784.0,2,OFFER_DISCOUNT
15788.0,2,OFFER_DISCOUNT
15791.0,2,OFFER_DISCOUNT
15794.0,1,OFFER_DISCOUNT
15797.0,1,OFFER_DISCOUNT
15798.0,2,OFFER_DISCOUNT
15809.0,2,OFFER_DISCOUNT
15816.0,1,OFFER_DISCOUNT
15818.0,1,OFFER_DISCOUNT
15822.0,2,OFFER_DISCOUNT
15826.0,1,OFFER_DISCOUNT
15833.0,1,OFFER_DISCOUNT
15837.0,2,OFFER_DISCOUNT
15845.0,1,OFFER_DISCOUNT
15848.0,1,OFFER_DISCOUNT
15849.0,1,OFFER_DISCOUNT
15851.0,1,OFFER_DISCOUNT
15852.0,1,OFFER_DISCOUNT
15855.0,2,OFFER_DISCOUNT
15861.0,2,OFFER_DISCOUNT
15863.0,1,OFFER_DISCOUNT
15868.0,1,OFFER_DISCOUNT
15869.0,1,OFFER_DISCOUNT
15873.0,2,OFFER_DISCOUNT
15875.0,1,OFFER_DISCOUNT
15878.0,1,OFFER_DISCOUNT
15892.0,1,OFFER_DISCOUNT
15893.0,2,OFFER_DISCOUNT
15896.0,1,OFFER_DISCOUNT
15905.0,1,OFFER_DISCOUNT
15908.0,2,OFFER_DISCOUNT
15913.0,1,OFFER_DISCOUNT
15917.0,1,OFFER_DISCOUNT
15918.0,1,OFFER_DISCOUNT
15924.0,1,OFFER_DISCOUNT
15926.0,1,OFFER_DISCOUNT
15927.0,1,OFFER_DISCOUNT
15928.0,1,OFFER_DISCOUNT
15929.0,1,OFFER_DISCOUNT
15935.0,1,OFFER_DISCOUNT
15938.0,2,OFFER_DISCOUNT
15941.0,1,OFFER_DISCOUNT
15943.0,1,OFFER_DISCOUNT
15946.0,2,OFFER_DISCOUNT
15954.0,1,OFFER_DISCOUNT
15956.0,1,OFFER_DISCOUNT
15959.0,1,OFFER_DISCOUNT
15964.0,1,OFFER_DISCOUNT
15970.0,1,OFFER_DISCOUNT
15972.0,2,OFFER_DISCOUNT
15979.0,1,OFFER_DISCOUNT
15980.0,2,OFFER_DISCOUNT
15982.0,1,OFFER_DISCOUNT
15988.0,1,OFFER_DISCOUNT
15990.0,2,OFFER_DISCOUNT
15991.0,1,OFFER_DISCOUNT
15997.0,1,OFFER_DISCOUNT
15999.0,1,OFFER_DISCOUNT
16002.0,1,OFFER_DISCOUNT
16004.0,2,OFFER_DISCOUNT
16027.0,2,OFFER_DISCOUNT
16028.0,1,OFFER_DISCOUNT
16032.0,2,OFFER_DISCOUNT
16035.0,1,OFFER_DISCOUNT
16037.0,1,OFFER_DISCOUNT
16046.0,1,OFFER_DISCOUNT
16047.0,1,OFFER_DISCOUNT
16051.0,1,OFFER_DISCOUNT
16064.0,1,OFFER_DISCOUNT
16067.0,1,OFFER_DISCOUNT
16068.0,1,OFFER_DISCOUNT
16071.0,1,OFFER_DISCOUNT
16075.0,2,OFFER_DISCOUNT
16077.0,1,OFFER_DISCOUNT
16078.0,1,OFFER_DISCOUNT
16082.0,1,OFFER_DISCOUNT
16088.0,1,OFFER_DISCOUNT
16090.0,1,OFFER_DISCOUNT
16092.0,2,OFFER_DISCOUNT
16095.0,2,OFFER_DISCOUNT
16100.0,2,OFFER_DISCOUNT
16109.0,1,OFFER_DISCOUNT
16110.0,1,OFFER_DISCOUNT
16127.0,1,OFFER_DISCOUNT
16132.0,1,OFFER_DISCOUNT
16135.0,1,OFFER_DISCOUNT
16136.0,1,OFFER_DISCOUNT
16137.0,1,OFFER_DISCOUNT
16139.0,1,OFFER_DISCOUNT
16151.0,1,OFFER_DISCOUNT
16154.0,1,OFFER_DISCOUNT
16158.0,1,OFFER_DISCOUNT
16165.0,2,OFFER_DISCOUNT
16172.0,2,OFFER_DISCOUNT
16174.0,2,OFFER_DISCOUNT
16175.0,2,OFFER_DISCOUNT
16180.0,2,OFFER_DISCOUNT
16185.0,1,OFFER_DISCOUNT
16192.0,1,OFFER_DISCOUNT
16195.0,1,OFFER_DISCOUNT
16196.0,2,OFFER_DISCOUNT
16197.0,2,OFFER_DISCOUNT
16212.0,1,OFFER_DISCOUNT
16219.0,2,OFFER_DISCOUNT
16220.0,1,OFFER_DISCOUNT
16222.0,1,OFFER_DISCOUNT
16227.0,2,OFFER_DISCOUNT
16234.0,2,OFFER_DISCOUNT
16246.0,2,OFFER_DISCOUNT
16251.0,1,OFFER_DISCOUNT
16256.0,2,OFFER_DISCOUNT
16267.0,1,OFFER_DISCOUNT
16271.0,2,OFFER_DISCOUNT
16273.0,1,OFFER_DISCOUNT
16275.0,2,OFFER_DISCOUNT
16276.0,2,OFFER_DISCOUNT
16277.0,1,OFFER_DISCOUNT
16278.0,2,OFFER_DISCOUNT
16280.0,1,OFFER_DISCOUNT
16282.0,2,OFFER_DISCOUNT
16285.0,1,OFFER_DISCOUNT
16286.0,2,OFFER_DISCOUNT
16288.0,2,OFFER_DISCOUNT
16289.0,2,OFFER_DISCOUNT
16290.0,2,OFFER_DISCOUNT
16291.0,1,OFFER_DISCOUNT
16294.0,2,OFFER_DISCOUNT
16296.0,1,OFFER_DISCOUNT
16299.0,2,OFFER_DISCOUNT
16301.0,1,OFFER_DISCOUNT
16304.0,1,OFFER_DISCOUNT
16315.0,1,OFFER_DISCOUNT
16317.0,1,OFFER_DISCOUNT
16321.0,1,OFFER_DISCOUNT
16323.0,1,OFFER_DISCOUNT
16328.0,1,OFFER_DISCOUNT
16334.0,2,OFFER_DISCOUNT
16335.0,0,OFFER_DISCOUNT
16344.0,2,OFFER_DISCOUNT
16345.0,2,OFFER_DISCOUNT
16366.0,1,OFFER_DISCOUNT
16375.0,2,OFFER_DISCOUNT
16377.0,1,OFFER_DISCOUNT
16388.0,1,OFFER_DISCOUNT
16390.0,1,OFFER_DISCOUNT
16396.0,2,OFFER_DISCOUNT
16397.0,1,OFFER_DISCOUNT
16404.0,1,OFFER_DISCOUNT
16408.0,1,OFFER_DISCOUNT
16410.0,1,OFFER_DISCOUNT
16415.0,1,OFFER_DISCOUNT
16417.0,2,OFFER_DISCOUNT
16419.0,1,OFFER_DISCOUNT
16435.0,2,OFFER_DISCOUNT
16436.0,1,OFFER_DISCOUNT
16439.0,1,OFFER_DISCOUNT
16440.0,2,OFFER_DISCOUNT
16442.0,1,OFFER_DISCOUNT
16443.0,1,OFFER_DISCOUNT
16447.0,1,OFFER_DISCOUNT
16448.0,2,OFFER_DISCOUNT
16450.0,1,OFFER_DISCOUNT
16451.0,1,OFFER_DISCOUNT
16452.0,1,OFFER_DISCOUNT
16453.0,1,OFFER_DISCOUNT
16459.0,1,OFFER_DISCOUNT
16461.0,1,OFFER_DISCOUNT
16467.0,2,OFFER_DISCOUNT
16468.0,2,OFFER_DISCOUNT
16469.0,1,OFFER_DISCOUNT
16481.0,1,OFFER_DISCOUNT
16486.0,1,OFFER_DISCOUNT
16487.0,1,OFFER_DISCOUNT
16492.0,1,OFFER_DISCOUNT
16502.0,1,OFFER_DISCOUNT
16507.0,1,OFFER_DISCOUNT
16508.0,1,OFFER_DISCOUNT
16512.0,1,OFFER_DISCOUNT
16514.0,1,OFFER_DISCOUNT
16526.0,1,OFFER_DISCOUNT
16529.0,2,OFFER_DISCOUNT
16530.0,1,OFFER_DISCOUNT
16534.0,1,OFFER_DISCOUNT
16537.0,1,OFFER_DISCOUNT
16538.0,1,OFFER_DISCOUNT
16541.0,1,OFFER_DISCOUNT
16543.0,1,OFFER_DISCOUNT
16544.0,1,OFFER_DISCOUNT
16547.0,1,OFFER_DISCOUNT
16548.0,1,OFFER_DISCOUNT
16555.0,2,OFFER_DISCOUNT
16562.0,2,OFFER_DISCOUNT
16564.0,1,OFFER_DISCOUNT
16569.0,1,OFFER_DISCOUNT
16575.0,1,OFFER_DISCOUNT
16577.0,1,OFFER_DISCOUNT
16578.0,1,OFFER_DISCOUNT
16580.0,1,OFFER_DISCOUNT
16585.0,1,OFFER_DISCOUNT
16604.0,1,OFFER_DISCOUNT
16605.0,1,OFFER_DISCOUNT
16615.0,1,OFFER_DISCOUNT
16622.0,1,OFFER_DISCOUNT
16631.0,2,OFFER_DISCOUNT
16632.0,2,OFFER_DISCOUNT
16641.0,1,OFFER_DISCOUNT
16645.0,1,OFFER_DISCOUNT
16648.0,2,OFFER_DISCOUNT
16649.0,1,OFFER_DISCOUNT
16651.0,1,OFFER_DISCOUNT
16661.0,1,OFFER_DISCOUNT
16663.0,1,OFFER_DISCOUNT
16664.0,1,OFFER_DISCOUNT
16666.0,1,OFFER_DISCOUNT
16669.0,1,OFFER_DISCOUNT
16673.0,1,OFFER_DISCOUNT
16680.0,1,OFFER_DISCOUNT
16681.0,1,OFFER_DISCOUNT
16683.0,1,OFFER_DISCOUNT
16694.0,1,OFFER_DISCOUNT
16695.0,1,OFFER_DISCOUNT
16703.0,1,OFFER_DISCOUNT
16704.0,1,OFFER_DISCOUNT
16714.0,1,OFFER_DISCOUNT
16715.0,1,OFFER_DISCOUNT
16716.0,1,OFFER_DISCOUNT
16731.0,1,OFFER_DISCOUNT
16733.0,1,OFFER_DISCOUNT
16736.0,2,OFFER_DISCOUNT
16737.0,1,OFFER_DISCOUNT
16739.0,1,OFFER_DISCOUNT
16741.0,1,OFFER_DISCOUNT
16742.0,2,OFFER_DISCOUNT
16743.0,2,OFFER_DISCOUNT
16749.0,1,OFFER_DISCOUNT
16755.0,2,OFFER_DISCOUNT
16763.0,1,OFFER_DISCOUNT
16769.0,2,OFFER_DISCOUNT
16771.0,2,OFFER_DISCOUNT
16798.0,1,OFFER_DISCOUNT
16802.0,1,OFFER_DISCOUNT
16805.0,1,OFFER_DISCOUNT
16807.0,2,OFFER_DISCOUNT
16819.0,2,OFFER_DISCOUNT
16822.0,1,OFFER_DISCOUNT
16831.0,1,OFFER_DISCOUNT
16834.0,1,OFFER_DISCOUNT
16838.0,1,OFFER_DISCOUNT
16840.0,1,OFFER_DISCOUNT
16844.0,1,OFFER_DISCOUNT
16845.0,1,OFFER_DISCOUNT
16846.0,1,OFFER_DISCOUNT
16847.0,1,OFFER_DISCOUNT
16853.0,1,OFFER_DISCOUNT
16862.0,1,OFFER_DISCOUNT
16867.0,1,OFFER_DISCOUNT
16870.0,2,OFFER_DISCOUNT
16880.0,2,OFFER_DISCOUNT
16884.0,1,OFFER_DISCOUNT
16890.0,2,OFFER_DISCOUNT
16892.0,1,OFFER_DISCOUNT
16894.0,2,OFFER_DISCOUNT
16896.0,1,OFFER_DISCOUNT
16901.0,1,OFFER_DISCOUNT
16908.0,1,OFFER_DISCOUNT
16911.0,1,OFFER_DISCOUNT
16913.0,1,OFFER_DISCOUNT
16917.0,1,OFFER_DISCOUNT
16922.0,1,OFFER_DISCOUNT
16925.0,1,OFFER_DISCOUNT
16937.0,2,OFFER_DISCOUNT
16939.0,2,OFFER_DISCOUNT
16941.0,1,OFFER_DISCOUNT
16943.0,1,OFFER_DISCOUNT
16944.0,1,OFFER_DISCOUNT
16964.0,1,OFFER_DISCOUNT
16970.0,1,OFFER_DISCOUNT
16974.0,1,OFFER_DISCOUNT
16978.0,1,OFFER_DISCOUNT
16981.0,1,OFFER_DISCOUNT
16993.0,2,OFFER_DISCOUNT
16994.0,1,OFFER_DISCOUNT
17005.0,2,OFFER_DISCOUNT
17009.0,1,OFFER_DISCOUNT
17011.0,1,OFFER_DISCOUNT
17012.0,1,OFFER_DISCOUNT
17013.0,1,OFFER_DISCOUNT
17016.0,1,OFFER_DISCOUNT
17020.0,1,OFFER_DISCOUNT
17028.0,1,OFFER_DISCOUNT
17035.0,1,OFFER_DISCOUNT
17039.0,1,OFFER_DISCOUNT
17040.0,1,OFFER_DISCOUNT
17056.0,1,OFFER_DISCOUNT
17057.0,1,OFFER_DISCOUNT
17065.0,1,OFFER_DISCOUNT
17066.0,1,OFFER_DISCOUNT
17067.0,1,OFFER_DISCOUNT
17072.0,1,OFFER_DISCOUNT
17074.0,1,OFFER_DISCOUNT
17077.0,1,OFFER_DISCOUNT
17087.0,1,OFFER_DISCOUNT
17093.0,1,OFFER_DISCOUNT
17099.0,1,OFFER_DISCOUNT
17103.0,1,OFFER_DISCOUNT
17108.0,1,OFFER_DISCOUNT
17110.0,1,OFFER_DISCOUNT
17112.0,2,OFFER_DISCOUNT
17113.0,2,OFFER_DISCOUNT
17115.0,1,OFFER_DISCOUNT
17116.0,1,OFFER_DISCOUNT
17129.0,1,OFFER_DISCOUNT
17130.0,1,OFFER_DISCOUNT
17133.0,2,OFFER_DISCOUNT
17136.0,1,OFFER_DISCOUNT
17145.0,2,OFFER_DISCOUNT
17151.0,1,OFFER_DISCOUNT
17155.0,1,OFFER_DISCOUNT
17156.0,2,OFFER_DISCOUNT
17157.0,2,OFFER_DISCOUNT
17158.0,1,OFFER_DISCOUNT
17159.0,2,OFFER_DISCOUNT
17168.0,2,OFFER_DISCOUNT
17169.0,1,OFFER_DISCOUNT
17171.0,1,OFFER_DISCOUNT
17176.0,1,OFFER_DISCOUNT
17177.0,2,OFFER_DISCOUNT
17178.0,1,OFFER_DISCOUNT
17184.0,1,OFFER_DISCOUNT
17185.0,1,OFFER_DISCOUNT
17187.0,1,OFFER_DISCOUNT
17189.0,1,OFFER_DISCOUNT
17192.0,1,OFFER_DISCOUNT
17194.0,1,OFFER_DISCOUNT
17195.0,1,OFFER_DISCOUNT
17199.0,1,OFFER_DISCOUNT
17201.0,1,OFFER_DISCOUNT
17207.0,1,OFFER_DISCOUNT
17209.0,1,OFFER_DISCOUNT
17212.0,2,OFFER_DISCOUNT
17215.0,2,OFFER_DISCOUNT
17216.0,1,OFFER_DISCOUNT
17217.0,1,OFFER_DISCOUNT
17221.0,1,OFFER_DISCOUNT
17222.0,2,OFFER_DISCOUNT
17224.0,2,OFFER_DISCOUNT
17225.0,1,OFFER_DISCOUNT
17230.0,1,OFFER_DISCOUNT
17240.0,1,OFFER_DISCOUNT
17242.0,2,OFFER_DISCOUNT
17245.0,1,OFFER_DISCOUNT
17246.0,1,OFFER_DISCOUNT
17248.0,2,OFFER_DISCOUNT
17256.0,2,OFFER_DISCOUNT
17261.0,2,OFFER_DISCOUNT
17266.0,2,OFFER_DISCOUNT
17270.0,2,OFFER_DISCOUNT
17271.0,1,OFFER_DISCOUNT
17278.0,1,OFFER_DISCOUNT
17282.0,2,OFFER_DISCOUNT
17285.0,1,OFFER_DISCOUNT
17292.0,2,OFFER_DISCOUNT
17294.0,1,OFFER_DISCOUNT
17296.0,1,OFFER_DISCOUNT
17301.0,1,OFFER_DISCOUNT
17304.0,1,OFFER_DISCOUNT
17305.0,1,OFFER_DISCOUNT
17318.0,1,OFFER_DISCOUNT
17319.0,1,OFFER_DISCOUNT
17328.0,1,OFFER_DISCOUNT
17329.0,1,OFFER_DISCOUNT
17330.0,1,OFFER_DISCOUNT
17332.0,1,OFFER_DISCOUNT
17336.0,2,OFFER_DISCOUNT
17344.0,1,OFFER_DISCOUNT
17352.0,1,OFFER_DISCOUNT
17356.0,1,OFFER_DISCOUNT
17359.0,1,OFFER_DISCOUNT
17361.0,1,OFFER_DISCOUNT
17369.0,2,OFFER_DISCOUNT
17371.0,1,OFFER_DISCOUNT
17384.0,2,OFFER_DISCOUNT
17395.0,2,OFFER_DISCOUNT
17399.0,1,OFFER_DISCOUNT
17400.0,1,OFFER_DISCOUNT
17401.0,1,OFFER_DISCOUNT
17408.0,2,OFFER_DISCOUNT
17417.0,1,OFFER_DISCOUNT
17437.0,1,OFFER_DISCOUNT
17439.0,1,OFFER_DISCOUNT
17440.0,1,OFFER_DISCOUNT
17441.0,1,OFFER_DISCOUNT
17445.0,1,OFFER_DISCOUNT
17448.0,3,OFFER_DISCOUNT
17452.0,1,OFFER_DISCOUNT
17463.0,1,OFFER_DISCOUNT
17464.0,1,OFFER_DISCOUNT
17471.0,2,OFFER_DISCOUNT
17472.0,1,OFFER_DISCOUNT
17474.0,1,OFFER_DISCOUNT
17477.0,1,OFFER_DISCOUNT
17479.0,1,OFFER_DISCOUNT
17482.0,2,OFFER_DISCOUNT
17484.0,1,OFFER_DISCOUNT
17485.0,1,OFFER_DISCOUNT
17487.0,1,OFFER_DISCOUNT
17488.0,1,OFFER_DISCOUNT
17492.0,2,OFFER_DISCOUNT
17494.0,2,OFFER_DISCOUNT
17496.0,1,OFFER_DISCOUNT
17499.0,1,OFFER_DISCOUNT
17505.0,1,OFFER_DISCOUNT
17514.0,1,OFFER_DISCOUNT
17529.0,1,OFFER_DISCOUNT
17531.0,1,OFFER_DISCOUNT
17539.0,1,OFFER_DISCOUNT
17541.0,2,OFFER_DISCOUNT
17542.0,1,OFFER_DISCOUNT
17543.0,1,OFFER_DISCOUNT
17546.0,1,OFFER_DISCOUNT
17553.0,2,OFFER_DISCOUNT
17557.0,1,OFFER_DISCOUNT
17559.0,1,OFFER_DISCOUNT
17563.0,1,OFFER_DISCOUNT
17565.0,1,OFFER_DISCOUNT
17568.0,1,OFFER_DISCOUNT
17571.0,1,OFFER_DISCOUNT
17575.0,1,OFFER_DISCOUNT
17577.0,1,OFFER_DISCOUNT
17578.0,2,OFFER_DISCOUNT
17579.0,1,OFFER_DISCOUNT
17583.0,1,OFFER_DISCOUNT
17584.0,2,OFFER_DISCOUNT
17586.0,1,OFFER_DISCOUNT
17587.0,1,OFFER_DISCOUNT
17592.0,1,OFFER_DISCOUNT
17599.0,2,OFFER_DISCOUNT
17602.0,0,OFFER_DISCOUNT
17603.0,1,OFFER_DISCOUNT
17605.0,1,OFFER_DISCOUNT
17606.0,1,OFFER_DISCOUNT
17610.0,1,OFFER_DISCOUNT
17617.0,1,OFFER_DISCOUNT
17622.0,1,OFFER_DISCOUNT
17626.0,1,OFFER_DISCOUNT
17627.0,2,OFFER_DISCOUNT
17632.0,1,OFFER_DISCOUNT
17638.0,1,OFFER_DISCOUNT
17641.0,1,OFFER_DISCOUNT
17645.0,1,OFFER_DISCOUNT
17647.0,1,OFFER_DISCOUNT
17649.0,2,OFFER_DISCOUNT
17651.0,2,OFFER_DISCOUNT
17660.0,1,OFFER_DISCOUNT
17661.0,1,OFFER_DISCOUNT
17662.0,1,OFFER_DISCOUNT
17664.0,2,OFFER_DISCOUNT
17665.0,2,OFFER_DISCOUNT
17666.0,2,OFFER_DISCOUNT
17669.0,2,OFFER_DISCOUNT
17678.0,1,OFFER_DISCOUNT
17679.0,1,OFFER_DISCOUNT
17681.0,1,OFFER_DISCOUNT
17694.0,2,OFFER_DISCOUNT
17699.0,2,OFFER_DISCOUNT
17705.0,2,OFFER_DISCOUNT
17709.0,2,OFFER_DISCOUNT
17715.0,1,OFFER_DISCOUNT
17718.0,1,OFFER_DISCOUNT
17721.0,1,OFFER_DISCOUNT
17729.0,1,OFFER_DISCOUNT
17731.0,1,OFFER_DISCOUNT
17734.0,1,OFFER_DISCOUNT
17745.0,2,OFFER_DISCOUNT
17746.0,2,OFFER_DISCOUNT
17748.0,1,OFFER_DISCOUNT
17749.0,1,OFFER_DISCOUNT
17753.0,2,OFFER_DISCOUNT
17762.0,2,OFFER_DISCOUNT
17763.0,1,OFFER_DISCOUNT
17773.0,1,OFFER_DISCOUNT
17778.0,1,OFFER_DISCOUNT
17780.0,1,OFFER_DISCOUNT
17783.0,1,OFFER_DISCOUNT
17784.0,1,OFFER_DISCOUNT
17789.0,1,OFFER_DISCOUNT
17792.0,2,OFFER_DISCOUNT
17794.0,1,OFFER_DISCOUNT
17798.0,1,OFFER_DISCOUNT
17805.0,1,OFFER_DISCOUNT
17808.0,1,OFFER_DISCOUNT
17810.0,1,OFFER_DISCOUNT
17818.0,1,OFFER_DISCOUNT
17825.0,1,OFFER_DISCOUNT
17827.0,1,OFFER_DISCOUNT
17833.0,1,OFFER_DISCOUNT
17842.0,1,OFFER_DISCOUNT
17845.0,1,OFFER_DISCOUNT
17847.0,1,OFFER_DISCOUNT
17849.0,2,OFFER_DISCOUNT
17854.0,2,OFFER_DISCOUNT
17866.0,2,OFFER_DISCOUNT
17875.0,1,OFFER_DISCOUNT
17880.0,1,OFFER_DISCOUNT
17883.0,1,OFFER_DISCOUNT
17901.0,1,OFFER_DISCOUNT
17902.0,1,OFFER_DISCOUNT
17907.0,1,OFFER_DISCOUNT
17909.0,1,OFFER_DISCOUNT
17910.0,1,OFFER_DISCOUNT
17915.0,1,OFFER_DISCOUNT
17916.0,1,OFFER_DISCOUNT
17918.0,2,OFFER_DISCOUNT
17922.0,1,OFFER_DISCOUNT
17923.0,1,OFFER_DISCOUNT
17927.0,1,OFFER_DISCOUNT
17928.0,1,OFFER_DISCOUNT
17933.0,1,OFFER_DISCOUNT
17941.0,1,OFFER_DISCOUNT
17943.0,1,OFFER_DISCOUNT
17945.0,1,OFFER_DISCOUNT
17953.0,1,OFFER_DISCOUNT
17955.0,1,OFFER_DISCOUNT
17958.0,1,OFFER_DISCOUNT
17959.0,1,OFFER_DISCOUNT
17960.0,1,OFFER_DISCOUNT
17962.0,1,OFFER_DISCOUNT
17963.0,2,OFFER_DISCOUNT
17966.0,1,OFFER_DISCOUNT
17969.0,2,OFFER_DISCOUNT
17971.0,1,OFFER_DISCOUNT
17982.0,1,OFFER_DISCOUNT
17988.0,2,OFFER_DISCOUNT
17991.0,1,OFFER_DISCOUNT
17993.0,1,OFFER_DISCOUNT
18000.0,1,OFFER_DISCOUNT
18012.0,1,OFFER_DISCOUNT
18020.0,1,OFFER_DISCOUNT
18021.0,2,OFFER_DISCOUNT
18023.0,1,OFFER_DISCOUNT
18026.0,2,OFFER_DISCOUNT
18028.0,1,OFFER_DISCOUNT
18029.0,1,OFFER_DISCOUNT
18038.0,1,OFFER_DISCOUNT
18042.0,1,OFFER_DISCOUNT
18046.0,1,OFFER_DISCOUNT
18048.0,2,OFFER_DISCOUNT
18051.0,1,OFFER_DISCOUNT
18052.0,1,OFFER_DISCOUNT
18053.0,2,OFFER_DISCOUNT
18056.0,1,OFFER_DISCOUNT
18058.0,1,OFFER_DISCOUNT
18070.0,1,OFFER_DISCOUNT
18079.0,2,OFFER_DISCOUNT
18091.0,1,OFFER_DISCOUNT
18100.0,1,OFFER_DISCOUNT
18103.0,1,OFFER_DISCOUNT
